10039,4598,1542,9701,1668,2794,1912,1444,4039,980,2633,400,530,6645,5127,1246,1358,3192,736,1586,5133,6541,485,2664,8763,7965,7862,1363,7603,7955,10120,9240,8656,6257,8447,631,7070,9975,1765,3853,8892,2156,2284,9314,3007,4353,8374,8802,7553,2317,934,7474,5946,1990,7667,7015,8293,10230,5404,4830,3010,1463,9889,185,1275,1385,9730,2743,6423,8965,5288,7674,10163,2847,6572,5023,1857,946,3013,875,6883,640,5561,6217,7823,2575,937,7961,5782,2966,3158,7224,9572,6635,4076,6579,3827,10097,2686,6080,129,804,6629,9336,6524,7402,3648,4829,1427,668,4791,2943,4802,3110,5310,320,4753,367,1910,7295,9120,6247,6763,730,2270,7247,6726,696,4395,66,4032,7616,1568,8175,324,6122,3858,1968,597,5961,6647,9491,468,2076,5316,396,3479,6076,6835,231,8178,10109,997,5277,7841,6108,4653,6477,409,870,2896,1513,6828,2571,8377,8504,9705,224,4235,492,570,9248,2647,4953,10169,4128,4,2685,598,3503,1352,5108,1213,5722,4521,619,5330,8496,9704,8964,9413,1124,9068,2217,9661,10132,270,9301,5083,1636,6326,2842,1571,1109,1298,4559,658,5172,7612,2548,5817,3584,497,566,798,1256,3699,3860,2938,6449,5130,6455,591,2995,2461,1273,8652,8255,1666,4887,10140,5878,2719,7656,3695,5306,8860,9295,4209,7845,1286,7668,393,9141,5134,247,3313,1787,5639,10083,4102,9666,8145,2927,522,
5964,5860,5253,4655,8006,6665,6538,9436,1451,5841,7775,6210,5965,1223,4814,8485,8190,4255,6955,9938,8234,9758,8590,1628,5618,1507,1704,7944,1699,596,7831,6213,6968,8725,3710,6694,10035,7081,5508,2356,9529,1782,369,1045,8307,765,1651,9386,2508,2880,4448,4003,6504,7393,1871,2581,9808,4443,10137,1961,2359,2329,2597,5921,3971,9279,10101,4694,6237,799,8123,5025,148,6016,6260,2287,5918,4483,4604,8544,652,2127,3406,6331,2538,3840,4988,5534,8144,2782,4779,2255,6364,7047,5457,606,4080,2717,4555,126,524,8715,8818,5459,1132,8960,1468,1650,5409,7033,2752,8633,6791,7722,3859,5289,9769,4013,5279,8187,2806,4141,7964,6462,514,9186,3421,4295,748,3456,7146,7885,6706,2179,9133,9151,5684,3487,916,3961,1725,207,5913,6190,1629,3040,7494,4430,2669,6728,250,7604,993,9156,9885,421,7848,1657,7887,5892,2660,5075,5353,8380,10164,5699,3355,10215,8516,4482,2479,1701,7505,4326,4172,501,3724,6897,9105,7294,4158,2578,1376,221,3619,17,8135,9127,9344,4186,4000,10091,1660,4613,9366,4444,7795,7956,2521,9508,541,7954,8308,9431,7222,5433,3348,9400,1652,5068,6566,2873,2088,1814,2137,5692,1757,697,8991,8727,4581,7414,732,5672,4637,8,8630,1029,8592,3233,2639,3269,9639,6788,4878,6582,4084,1564,4797,8345,7928,9493,1976,1526,5777,7401,2586,7037,2104,4227,5019,3554,5324,6873,2032,
7924,7687,9520,8584,8530,7929,3755,5066,8620,8877,5766,2248,6041,5059,534,9353,5024,4945,1806,9509,9169,8339,2253,7031,6583,315,2879,2002,9317,2374,7805,5548,5078,9637,7774,9766,873,8622,539,7469,6574,299,7272,845,7761,6616,83,3981,832,8073,6463,4886,9451,6521,4449,5007,7390,4606,7041,7048,197,2510,2595,8948,6433,10152,2105,996,8282,8922,8632,762,7299,7931,2579,6960,4287,10188,6810,8677,906,1654,4857,4998,915,1817,7948,1245,7639,7165,4758,2488,6442,5187,8019,3794,9547,4319,8039,7419,1988,8744,4985,6723,2972,8222,7499,4527,8678,7567,3865,5619,7183,1480,1006,956,4192,3506,4418,8812,625,4144,4622,6322,3247,6881,2051,7844,9433,5991,2339,2878,4435,7916,3515,6671,5160,4514,1313,1812,10080,5710,4520,4938,3427,9872,4756,9528,9779,8908,8583,2020,8285,3251,6137,7106,10075,2587,8799,4425,2981,6857,8017,22,7566,3057,7394,4238,2044,7802,1679,4785,88,6596,546,5033,4441,6523,4050,3094,10235,9246,1173,4573,1018,6815,8354,8292,7115,1312,615,187,10212,7715,3287,7483,14,2424,2028,2859,10123,6206,6140,7734,3034,8537,8881,8950,1557,1157,6200,9515,2244,209,6457,5197,526,8817,7756,924,794,5969,6367,4462,4179,2369,2432,4182,9435,9633,2413,6186,9902,10162,1868,5883,4247,1280,7221,5486,4983,8704,3413,3081,3337,5020,5826,3116,8356,7007,422,8595,10221,9041,9007,
5323,5610,8473,5536,7283,2256,7726,5560,1619,686,7042,6949,8283,4164,8223,8438,3876,540,5725,9599,9150,6515,5764,9453,314,848,8606,9119,5255,1455,5990,4977,1479,6033,6320,7673,4387,3791,4928,4839,6159,1915,994,6568,8042,4620,7697,8811,8521,4360,4646,8057,1764,715,9859,7981,9241,2911,7728,9006,2456,9848,1130,2016,5002,1690,2326,1981,4540,1179,9965,2397,9198,7418,4456,1565,6772,4984,9447,10161,7404,7744,3732,8549,531,5347,370,599,689,2629,4554,3633,5233,390,8236,2337,4048,2684,700,5000,9932,1115,2309,4397,7520,7174,350,5334,7915,4337,8099,1306,9351,8650,9851,114,4224,9676,6221,9832,1314,910,6833,4281,6657,3318,4736,6219,6661,5447,3537,4852,9330,3991,2696,7538,2663,3975,9738,4248,5620,1334,4171,37,8679,5216,283,4970,6095,3968,9078,7834,473,6109,5414,7455,6820,733,8176,2876,1239,3448,9775,4114,5278,8277,6350,2118,1393,4625,3583,5488,2985,3811,10226,10089,1149,6592,5256,8075,3165,1188,4992,6502,6531,3068,8568,9665,9060,5100,2790,5660,6141,1172,6314,9842,6624,985,9620,1285,7669,6971,7203,4880,7482,128,6627,4535,5280,365,3882,3752,4962,7280,8866,7515,3551,2519,4804,2395,9285,5388,3484,7880,1693,1899,4289,10201,831,2178,7574,3640,10082,2989,5333,342,2556,5039,9265,8384,7027,9123,4600,8474,3993,5212,7268,510,6663,2056,8227,10216,1125,9026,3606,
2085,4350,10147,5633,2957,7930,9378,7339,9263,9272,7202,1739,8436,4061,7313,3720,7424,2871,4690,9093,428,1879,8878,9967,5794,827,1446,6341,2420,2198,5094,5950,425,2149,16,7957,10026,4552,1189,4370,2099,9136,4327,9688,3911,4921,162,7782,7627,6119,7372,6581,5123,6150,5638,2091,8859,9334,8861,3071,1669,695,1927,57,7304,10007,3039,10146,8005,2804,3682,6014,9416,3325,6793,5910,256,5937,459,593,6478,4294,10064,3734,2832,4112,7434,2682,516,5647,6776,7310,3236,8899,7934,1453,2040,9135,2174,4066,8149,9644,6703,1716,8693,849,1499,4737,9933,3578,411,9072,2654,9183,8966,5482,1748,4367,2316,119,7817,1268,2776,2396,8667,47,8246,5668,3228,7606,3210,5410,7166,2497,9316,3635,2574,4889,2130,6445,2005,5128,10010,1121,2675,1671,7159,3539,8884,5177,355,323,9647,2843,1989,6456,1065,1199,883,7548,7645,881,605,10173,5925,6896,3736,4211,4507,7594,4836,5468,3460,3142,3182,2202,3452,1967,9339,6746,3792,359,1394,5454,6935,8845,3320,7405,4790,8138,9038,7785,1816,6988,8515,8532,1139,9873,7487,509,4561,3944,1783,6508,4522,9173,7391,9187,6744,8359,5315,9892,1530,9762,702,9564,5804,1813,4388,5917,6490,4354,9090,927,5583,4168,12,7446,7792,3190,9643,2907,10106,9845,7038,1754,1059,4612,3885,5166,8497,6170,8536,7324,1751,8627,5291,835,7503,5996,3632,1174,6760,6123,5368,
1495,2735,681,5417,8462,9881,1855,6493,9964,6103,484,2796,371,8033,9753,7800,3213,9781,6966,3705,111,9855,8720,9645,4049,7318,1103,8154,288,3843,7989,6808,1688,6308,8305,1687,2026,1296,5343,8785,3886,9164,2773,419,4460,2259,8941,7443,8499,6165,4345,547,8256,8626,7450,8665,10113,2225,3607,5558,9946,1811,9184,2856,3173,2997,5944,4324,8134,5900,87,7119,4206,3470,5594,3782,7905,3662,9674,2778,2624,1129,3202,8240,4207,815,4469,9843,6751,7808,5546,6753,2330,9415,1993,8540,4915,3382,7054,8286,963,8118,9426,1145,1095,600,5182,5132,7563,2830,3204,3671,15,7137,2271,9514,5641,6332,4068,1983,9225,1198,4548,8065,2838,4593,6902,4901,4819,5525,5145,6069,1186,9446,9036,7500,3242,3340,7850,7858,634,758,5474,3467,2092,6344,6104,5430,6195,9790,6120,9799,4018,6050,5041,3172,868,4523,1279,5369,2602,2757,3918,5140,4260,952,1292,9742,5954,8379,5553,1933,5345,2747,4453,9441,7341,8189,2102,1049,2095,6082,5775,4131,5464,1747,3466,7057,3303,5124,70,9672,4769,6992,6027,4931,9690,2922,5241,5858,7725,8194,8858,9803,377,2175,345,3661,5601,1847,3658,2978,5636,3666,10096,1898,180,5573,6266,3600,4219,4142,4954,10232,1822,3688,6028,6007,7798,4475,8561,8681,8946,1821,7206,4501,2483,2106,6518,7498,7005,7109,5743,6152,7727,5693,1950,3797,3970,5261,2727,7306,3841,153,1623,
482,1601,1266,9160,3889,579,5920,4586,2599,9043,9226,5016,1331,3104,443,5165,5621,755,3082,4937,7752,7980,5595,8739,4510,7116,5624,6554,4466,6604,10024,5065,5746,6295,3317,6758,1940,7579,8757,6837,5784,1680,499,2657,4378,7907,7648,1036,4263,7776,1554,10223,5170,3852,8232,974,858,7522,5070,7539,9144,2295,9574,9370,7534,6416,1916,2392,319,5756,7992,7336,2590,8188,5372,6440,3527,3307,2929,3229,2506,1938,947,9597,6500,6643,3296,6906,7251,1324,7898,3909,5731,2048,1025,9783,5663,5004,2840,2969,1371,280,943,7886,2580,7281,9654,2450,9365,1999,9716,4615,2071,2982,7974,4088,2875,710,5077,7141,4160,3295,1555,6402,7199,3923,2559,8563,3924,9541,9089,9021,741,7287,9824,9652,6756,2725,2924,5556,8196,9670,6450,784,5098,4763,558,6310,2650,3212,6280,3046,1743,6157,9091,9227,9247,8913,8718,1493,86,3281,3092,6408,1829,5793,5401,5922,8761,7706,3374,6182,394,4054,3103,721,6361,173,2207,3939,7786,3356,4472,1290,564,608,8827,953,450,1663,3100,9157,1152,6405,661,8518,4904,1102,8750,9452,7921,4474,6674,8290,4107,2041,4898,7881,9110,5532,7213,2354,3808,3274,7195,3053,9526,6117,5800,7322,7103,5999,9114,5429,3367,1537,885,124,7059,10129,8446,9170,5296,3543,5272,4747,2208,2257,3904,4063,4863,6306,9510,3649,9004,8569,4004,7815,6429,3163,899,3145,8668,5700,2163,
3000,9380,7780,8572,4762,54,2805,3925,8051,4363,4584,632,3166,9709,747,2242,2976,3653,5785,6686,10056,3708,1037,6263,8070,9294,2124,9477,8672,170,4093,1380,4656,9516,8158,1901,892,364,6467,2470,4266,9571,1436,5110,2954,3587,9895,1140,5786,1165,59,7094,7671,8212,938,7952,1546,9910,3509,9792,3667,4976,8905,7556,2882,9815,5538,8173,8409,904,3508,9683,7208,9260,727,6666,7368,163,664,841,9723,5814,3064,8567,6950,1117,4212,3689,10002,10154,44,1350,3821,1810,6727,4565,8511,3327,3862,7900,1553,8748,5208,2800,69,5600,9795,2561,9587,7151,6006,9056,9804,3816,8777,1723,5949,1415,4109,5547,1567,1470,3875,2789,285,1504,2383,9945,8853,6946,7967,10171,6397,1364,9736,7573,942,8780,5809,4723,1341,2709,5173,9333,1220,2134,6258,5617,1827,5309,1003,8388,9544,3350,2018,936,1773,3009,3185,8275,1438,3415,7811,4800,6803,2522,1362,10156,4349,2889,5248,4631,4900,7122,992,9130,7694,9238,1477,8773,3571,9811,5021,5091,1435,2065,2582,2180,3093,9461,6858,6754,9734,1077,5813,2732,2666,6677,5258,9412,2319,743,3268,5465,2241,3062,376,5067,2835,8792,4123,263,3083,4877,5932,4477,4944,8982,9986,3855,2138,4149,3147,1044,9770,6303,4792,1867,1408,2049,7286,4028,7276,6198,1824,1215,3405,692,1222,5859,6301,839,4457,7618,4106,5184,9702,5275,7127,3534,559,7095,5360,561,5709,
4591,3517,3501,4699,9752,5611,1712,440,1378,10100,795,6191,4838,5036,8170,6633,582,5568,5607,7215,6898,9983,9984,8912,7610,2142,1928,9563,73,6046,1469,2482,8862,100,6812,7266,8619,6607,5122,7888,2609,1379,9847,3225,1043,6292,43,5451,7335,10021,1581,1342,244,1569,5861,5803,336,5730,2297,9802,5986,5211,6954,8641,7481,3425,4537,5838,2766,8949,3916,3874,3963,6962,7093,7739,6537,4077,1794,7409,7338,7282,7917,1696,9277,3646,7232,5994,4072,3624,4825,9280,5802,245,4993,5393,3655,866,6642,801,3345,7387,7257,375,5260,7978,9854,9623,6302,1150,9290,453,5732,3164,2616,5391,8370,3326,3864,1404,8855,8891,4070,6769,807,5193,1192,2069,728,6491,8011,2240,1262,3668,5377,2592,2867,6692,6171,5101,5228,989,1254,2721,4725,8081,4909,2552,964,2594,5625,7309,3996,1804,1692,1741,6774,6721,5120,5407,7899,7464,8469,3806,2039,2813,3488,970,9586,2221,3922,7661,5967,6497,6735,4950,4780,6286,1428,6256,2645,4229,8731,9444,1452,2436,5240,7791,6469,5398,8463,962,289,7626,4092,6356,10040,2307,5423,6951,5357,1064,4083,2453,8924,237,5828,1496,5011,7807,9853,2213,5993,8910,7243,3721,5551,1086,9032,1151,2399,8903,1361,9963,2160,725,4357,5760,7371,5487,2692,8959,7696,6839,1073,7608,4221,1609,6249,7663,2572,7794,8088,6888,2720,1497,249,8675,2706,9534,9341,3395,2545,2195,1923,
2718,7000,9258,1661,7814,9502,2884,6623,9966,7264,9899,374,2416,2075,7245,5090,4994,1612,3519,1337,3544,8657,6097,5549,9989,9771,5365,9288,452,1302,7854,9748,3279,6446,3121,9583,5232,8413,9675,2008,5897,8376,4464,986,7188,1566,8927,2683,147,4512,9600,202,121,135,10077,48,4858,3107,8230,8519,6085,6153,7384,2023,1055,2181,6563,2894,8953,2659,7065,1551,6116,6745,6205,7781,10227,8541,1784,6576,4439,1517,9475,5763,4404,9569,9428,8683,3273,2233,1945,6713,1880,1340,7985,9234,7300,2210,3998,1761,5734,3784,2632,5576,10029,8237,781,4091,800,4335,6933,2350,157,5582,4635,9420,1263,9697,8437,1418,3468,6349,2598,6664,7420,10204,4771,8026,7680,1854,1932,10193,3681,9897,3835,6083,7939,5643,3812,1883,9500,1163,7169,3629,8879,4101,2619,7365,4382,10099,2970,5642,5637,9603,5533,9840,454,1114,7742,1830,8074,188,5696,5771,384,1185,2689,5452,8978,805,9998,1457,2693,3776,7846,817,8401,5462,4423,5566,10103,461,9369,5290,2771,5093,4605,9893,9818,4341,338,6001,8599,1078,8408,6371,9692,1231,4431,373,3504,4320,3507,7190,8127,2031,8803,2480,609,920,2754,5380,3021,2912,1486,2027,8132,8582,2768,4459,5114,1676,9937,5881,5667,8556,1602,4333,4809,7415,1835,5038,7809,8542,5788,4230,1330,6072,6651,3105,6614,3832,6597,1820,8972,1702,9254,3660,3297,8113,4280,9167,5612,6784,9092,
4243,103,9355,2577,2414,5781,1996,7766,2761,6834,2819,8047,2854,825,9472,5198,7080,4849,5354,10050,4589,4505,2925,1594,5199,8618,6848,7778,4980,7504,613,8130,2342,6479,2728,8838,2673,4929,96,4166,3276,7757,3555,6560,383,9496,265,2509,9259,9525,9122,6211,2277,1768,2148,5590,9044,5926,7711,9143,4991,8538,3834,1034,6026,4967,9331,6277,5724,8822,3363,6107,2974,2341,1134,8794,8634,8248,4338,3387,5530,4368,5276,969,792,5632,3636,1474,4916,4883,888,3869,2199,7582,5026,7214,5656,7994,5174,7357,3950,2651,7571,6509,9189,2850,2193,6943,2496,139,8570,1282,2535,2084,2034,9725,3627,4323,4458,4330,4524,6608,2398,751,9482,8692,8842,9813,7398,855,2486,7083,3533,8525,2200,9550,1328,7983,2055,6864,4236,2187,6327,9653,1613,5833,9943,4204,1024,833,2626,4511,2378,6853,2892,7624,5554,5498,3099,8299,3234,2385,4562,2499,1572,5318,8013,8069,2618,6959,6268,7686,894,984,5180,5460,6499,3595,6685,6224,3715,7380,2919,5733,7511,7605,542,5630,1390,5096,806,7609,254,7333,4764,7689,5697,5349,6849,8031,4137,7559,3799,107,9542,3474,1887,5658,9584,2014,1492,5940,7873,1354,4682,7843,2245,2409,9035,3054,5246,2194,2336,2527,10022,4696,7220,4481,9455,3716,7197,4974,262,2484,9102,9383,7630,2352,9507,5450,3743,253,8422,1683,909,7938,2184,1249,10049,9284,9443,1137,6385,9928,9471,
8092,286,9203,7493,6825,8157,1548,6557,9581,1028,5935,7279,5646,1914,1407,5366,9523,5542,2620,206,4432,10182,3126,8426,812,4519,6381,9178,4138,6807,7445,5497,7045,6547,7554,8329,9562,1570,2036,5865,2881,8746,6379,4417,4200,109,1605,6388,1476,2945,7210,703,3476,4531,3397,1126,1583,8820,8002,7684,4041,3256,7453,2119,4721,6368,8658,2355,8279,6460,4794,5909,2514,9798,2201,5893,4932,4414,4738,5837,6437,4099,1770,3412,479,4872,4190,6315,2883,1373,4275,5613,4666,3411,7378,5475,8030,1238,9658,474,3698,535,2520,9934,830,6884,8067,5968,8816,5882,6517,92,4062,8040,1872,9389,601,810,519,4566,4861,660,7140,6617,9299,7454,6330,2523,2951,3795,3896,1233,1874,4640,3316,4665,5599,2224,4568,8603,8967,3560,720,4313,7356,5138,10127,4452,9668,8637,1805,4731,9340,9008,8753,6708,2006,753,7153,7315,7026,3704,2788,339,6601,2013,9631,3375,7001,9231,1131,788,2644,9782,5415,9392,5139,1884,2539,1614,45,7491,3300,7578,4019,7842,1543,347,7894,8676,9108,8323,3315,7583,678,1599,6363,9,3438,9283,9767,9880,9323,8199,8382,3140,6994,5406,3594,5515,7451,7784,8233,8392,2967,7462,7827,6413,9596,6613,10181,4262,6688,6060,8281,708,2120,8990,8685,8217,8387,8288,8758,115,8598,2205,976,8694,3250,6029,7088,4020,4017,3266,3289,8813,3385,3936,10134,7570,4390,6921,8901,9480,9134,
2769,4567,8983,9882,4268,6985,7941,851,8617,5805,6372,8880,9255,5880,1755,6071,9737,9981,6483,2612,5778,2390,6640,7797,3017,4669,9177,9805,8168,772,3745,9350,5313,6885,1093,9925,2121,9622,3831,1323,2,9391,7128,6340,4979,6110,8129,3737,9235,819,5320,9139,5751,4184,8642,8109,10145,1807,6681,9846,3457,4685,649,592,3168,1237,5890,10102,5747,3352,6637,4704,5662,5832,9273,3489,1975,10017,1607,2604,1138,6216,8252,3403,6055,7516,257,6065,4590,7250,6533,1318,5151,8552,6093,10234,4257,5517,9172,935,1491,3830,4966,3593,4240,6667,2608,1893,76,4899,10239,6324,6158,9720,1348,2460,1534,4146,1958,4311,4463,7773,581,7413,7383,9343,10060,8612,3669,653,9602,272,3500,3330,789,544,5966,6099,1387,731,6874,8429,127,3004,341,9242,1247,10174,2128,6335,6796,587,3344,7704,2161,5358,6390,2172,9930,7803,1885,10079,971,4544,3075,9193,9307,698,8947,7079,4176,2691,5049,1891,5441,4175,2361,6148,1293,6231,5421,348,144,8350,2993,9332,3465,5190,1462,8726,3073,9876,4174,7652,2517,9955,2936,7654,9931,5305,5661,470,42,6005,3599,7533,2791,4871,1509,9292,8697,8348,5283,502,1396,3432,7255,6051,8007,5527,6512,3458,2481,122,8984,2698,8126,8643,4422,195,9113,8036,2362,3088,6980,2942,1943,7035,9707,125,6866,4495,53,9800,6653,7701,4150,8493,2758,3404,648,6193,6042,2467,2895,
7688,6394,6856,1905,3492,7829,2340,3978,4827,5683,5470,5540,405,2273,7740,6823,9764,3339,1878,8208,1920,3513,3766,1020,9531,9940,10217,5196,5896,7428,8159,577,8710,149,1465,2748,9061,3884,8335,276,18,7077,7055,8202,6313,6917,7666,9636,10072,8111,1500,10191,6262,9729,2365,5705,3516,2746,1529,1120,1792,7622,4316,7596,8269,2135,7114,7476,6698,4272,2738,768,7468,10200,3997,5029,9086,5456,10210,4015,4325,8661,1473,2573,6846,9744,8580,4755,6861,723,410,1218,4806,7676,5053,4995,5491,3581,9266,141,8021,8167,6650,7762,2079,4633,9836,4276,7129,1608,5818,9104,2017,1550,6603,3937,220,9309,5119,8893,9553,4996,1962,10189,7084,3200,2906,3879,5399,8601,1877,8502,1982,8003,6037,334,1466,7343,5319,1023,1971,8273,5097,3675,282,2133,6757,5109,5506,1252,2589,3518,58,5941,10199,2677,578,9149,1590,5490,10015,10148,9083,3144,7950,9342,4847,4683,3437,3941,4332,303,657,62,5116,3117,6468,413,4173,4949,7410,2331,8805,4645,1858,5351,91,8868,7682,914,8951,9589,8457,2529,3271,3526,2054,7161,2068,5082,3589,9712,923,7927,4134,8926,7442,844,1197,3980,8451,7009,5028,8162,1264,7615,9735,2474,9917,4195,7658,10111,4394,2648,6476,6430,3960,4892,1303,1917,5567,1760,10003,7163,5977,4196,9010,5608,7851,9718,7227,8231,9207,6279,9096,9831,1052,607,2505,9588,6641,1860,6842,1148,3815,
9074,2724,2117,9785,7523,6009,3380,8018,8169,9014,2865,5480,5888,1423,9971,6800,895,3702,5052,8631,6022,6956,826,3680,9313,6139,5434,4375,6615,465,5129,9901,5224,5876,2236,4580,2338,7278,8191,1375,4148,8835,8001,9532,9190,4001,6036,9494,6539,3123,3309,1158,3895,8310,6334,2000,8615,3042,306,5953,8754,2621,1635,5951,9858,5979,8124,2955,9974,2793,6233,1032,6899,6100,744,9363,9891,1274,10023,7585,6991,949,7416,9539,7590,2653,5426,7180,4310,512,6299,6520,7708,1520,9094,268,1956,9232,2931,1638,8433,4551,5186,4547,521,1843,8207,926,1033,5728,7252,5328,4541,6844,5702,8080,5754,3025,1533,4078,1287,401,3187,4059,9029,7777,626,9551,7329,1839,1791,635,4744,9861,5902,9125,9850,791,7633,7353,5919,2478,6550,7614,6323,2851,1949,8711,4776,6948,9908,7288,7145,3739,488,8147,2311,1732,3498,6389,1183,6553,4429,9128,4165,3760,7861,5916,3177,9582,2585,8096,1841,5035,6551,9499,6826,7003,7903,5759,824,6526,4986,357,7531,8928,4437,1788,9663,6927,6234,2348,4239,6937,3694,1242,1980,3750,4752,9129,3198,766,4312,9058,2751,9627,1869,4177,2716,1724,823,1417,4253,2325,4851,4957,5300,1662,6724,8944,4169,1105,9182,2713,8985,10094,9319,4621,322,1931,3211,6154,3857,10225,7787,719,5285,752,2246,7509,3137,5072,9454,1639,7302,7067,5219,9684,5948,847,2777,8770,5416,2553,3692,
7507,8914,1970,2614,193,8849,4504,395,4730,8703,2711,8534,2671,9689,7672,5816,5774,5539,5326,8027,7369,2452,1589,5870,2767,5115,7012,78,2631,6189,6675,1162,7298,8586,8181,1194,2067,9860,3014,1502,3006,8831,3906,2899,9219,6938,636,3482,7172,9396,9823,6464,6559,8407,950,1944,6419,8077,5796,6438,5206,7551,8083,4359,1356,1106,9772,8778,8621,2251,3378,2283,378,1587,4933,10047,9916,5030,5745,6357,5545,6144,4269,9281,1141,1123,7646,5192,2353,2286,8807,4821,4906,3726,6177,6196,5113,7576,6715,9906,1483,8872,354,6564,3433,1547,9920,9326,724,4181,7458,297,3730,7101,8028,8319,3091,8593,101,9959,6458,6246,10149,4867,4629,773,2389,7400,4602,5472,4329,1437,8954,5840,931,117,51,5402,6755,2668,7810,6488,5188,4405,9835,7293,6736,5930,7878,1681,9659,10160,6561,707,913,1924,4434,3450,3650,2593,3257,1540,5042,8684,2998,4331,5675,9124,2531,637,2704,8783,6401,7541,8934,10202,1160,1060,10084,8998,7670,464,5477,3072,3005,9806,8216,3077,1574,5237,214,1227,5995,10031,9154,6923,8636,6689,490,7871,1774,1714,6253,9456,1536,10071,9922,1258,5657,4607,2857,5107,5394,7228,10194,7678,2524,2010,4680,2170,693,389,2252,4960,8932,5254,709,8313,5419,5651,387,3592,2646,4234,7620,2423,7638,3630,5247,8955,4496,6786,4348,3754,5281,9829,7969,6714,7526,7767,6149,928,8945,7644,5385,
3050,750,9465,5350,7738,167,1598,1673,9101,8824,5125,9298,7091,2226,4614,4828,6138,2190,7201,1454,2408,8420,8956,2606,6366,6555,813,3615,4569,8383,3801,9909,4870,3798,8453,2939,1793,5572,6035,5970,1164,5586,7360,8804,749,639,2324,4473,6656,688,5748,1074,5597,2402,4823,7261,6059,9927,8762,6229,39,8365,10208,113,8488,8664,1616,2934,6705,6396,2459,4225,7480,4346,2291,3012,3249,2279,6346,6039,402,5780,3015,5852,7111,8547,9549,9005,3531,5505,7117,4365,2532,5980,3490,1155,9871,9476,1209,5176,7223,10175,4570,8492,7334,9210,2962,3556,3690,50,3248,7275,10117,5956,3765,6045,7407,1062,7589,9612,9159,1374,8629,3741,7135,8164,6513,6789,4517,9304,7346,504,967,8974,9045,2476,6347,6023,6648,10043,7130,1230,1488,4318,8895,3255,426,1833,5581,7072,7239,493,7241,1305,5361,4647,3224,382,5857,5493,1948,1270,5046,2860,10118,8403,9300,5749,7936,6659,7337,1056,5773,8952,9993,1365,5550,6432,9418,1392,1088,7381,1790,7350,3771,9449,478,9384,8151,4288,590,9561,1377,685,797,8471,6969,1900,1184,7976,5037,5535,9409,4180,9503,5017,7216,6779,7226,9077,9490,6816,3844,1591,9082,9481,3800,7382,932,552,3449,1321,4343,3742,3246,8430,8796,2622,9862,1953,3945,3894,5367,5325,651,6859,9270,1240,171,215,7970,7793,3664,9158,4556,4636,4952,1253,397,7723,4189,1575,3977,8174,2074,
5779,8649,7017,6543,8505,876,4132,3195,2024,6254,3621,438,7577,5765,9422,8048,5458,8131,1171,6722,7764,5974,5332,1389,4534,2885,5924,6696,7352,9153,3532,4750,2780,423,7488,3478,3598,1058,3573,5541,5479,3441,5204,9466,8795,7830,3877,176,1977,7840,2565,8053,6298,3290,4147,6114,1094,3254,1632,5688,9171,4261,251,9040,5018,5933,477,8107,5885,2623,10074,7100,6175,3763,8645,8909,5295,8119,9406,746,3181,5853,4948,3232,6282,6486,2909,6057,9595,6567,2278,7167,8856,3758,8421,8581,620,1161,7502,8296,1284,1154,4228,3098,8776,2143,8760,4965,1685,8701,872,9857,2861,3272,3264,3379,4866,5088,7741,8303,8459,6054,4447,3085,6044,7750,4499,7517,9990,1952,5503,9118,9924,6373,3132,1621,3802,1992,3659,7702,9682,3399,589,2301,6393,9047,246,2502,1196,4254,5578,4389,7700,10196,6606,771,1531,3565,5792,2887,1972,1490,4487,3133,2984,9462,5622,8020,4865,10124,3954,3329,7170,6032,7008,3036,3814,7613,5104,8060,9821,3761,6646,4714,134,7922,5808,7290,293,1425,1849,5537,574,5384,7477,448,7162,1911,4309,5155,6877,230,8566,7156,3486,5891,6729,6232,5148,4127,4305,8171,5895,3967,9884,3871,7058,2764,7385,2312,6062,1969,2977,4788,8010,3691,3729,4369,1986,2463,6870,5235,4560,4245,4252,1101,9691,5069,4879,1895,785,8507,2917,5203,3663,9324,2949,1667,8012,3112,8771,3637,2940,9849,60,
